"HLGT"	"gene"	"mesh_tr"	"HLGT_N"	"mesh_N"	"intersect_N"	"flag"
"acid-base disorders"	"BDKRB2"	"Receptor, Bradykinin B2"	"3146"	"1473"	"0"	FALSE
"acid-base disorders"	"CACNA1B"	"Calcium Channels, N-Type"	"3146"	"1986"	"0"	FALSE
"acid-base disorders"	"CACNA1C"	"Calcium Channels, L-Type"	"3146"	"7327"	"0"	FALSE
"acid-base disorders"	"CCKAR"	"Receptor, Cholecystokinin A"	"3146"	"728"	"0"	FALSE
"acid-base disorders"	"CCKBR"	"Receptor, Cholecystokinin B"	"3146"	"984"	"0"	FALSE
"acid-base disorders"	"CHRM1"	"Receptor, Muscarinic M1"	"3146"	"1272"	"0"	FALSE
"acid-base disorders"	"CHRM2"	"Receptor, Muscarinic M2"	"3146"	"1442"	"0"	FALSE
"acid-base disorders"	"CHRM3"	"Receptor, Muscarinic M3"	"3146"	"1428"	"0"	FALSE
"acid-base disorders"	"CHRM4"	"Receptor, Muscarinic M4"	"3146"	"386"	"0"	FALSE
"acid-base disorders"	"CHRM5"	"Receptor, Muscarinic M5"	"3146"	"125"	"0"	FALSE
"acid-base disorders"	"CHRNA4"	"Receptors, Nicotinic"	"3146"	"14917"	"0"	FALSE
"acid-base disorders"	"CNR1"	"Receptor, Cannabinoid, CB1"	"3146"	"5259"	"0"	FALSE
"acid-base disorders"	"CRHR1"	"Receptors, Corticotropin-Releasing Hormone"	"3146"	"2903"	"0"	FALSE
"acid-base disorders"	"CRHR2"	"Receptors, Corticotropin-Releasing Hormone"	"3146"	"2903"	"0"	FALSE
"acid-base disorders"	"DPP4"	"Dipeptidyl Peptidase 4"	"3146"	"3665"	"0"	FALSE
"acid-base disorders"	"DRD1"	"Receptors, Dopamine D1"	"3146"	"7121"	"0"	FALSE
"acid-base disorders"	"DRD2"	"Receptors, Dopamine D2"	"3146"	"14244"	"0"	FALSE
"acid-base disorders"	"DRD3"	"Receptors, Dopamine D3"	"3146"	"2466"	"0"	FALSE
"acid-base disorders"	"DRD4"	"Receptors, Dopamine D4"	"3146"	"1711"	"0"	FALSE
"acid-base disorders"	"DRD5"	"Receptors, Dopamine D5"	"3146"	"424"	"0"	FALSE
"acid-base disorders"	"EDNRA"	"Receptor, Endothelin A"	"3146"	"2741"	"0"	FALSE
"acid-base disorders"	"EDNRB"	"Receptor, Endothelin B"	"3146"	"2261"	"0"	FALSE
"acid-base disorders"	"EGFR"	"ErbB Receptors"	"3146"	"59011"	"0"	FALSE
"acid-base disorders"	"ERBB2"	"Receptor, ErbB-2"	"3146"	"23142"	"0"	FALSE
"acid-base disorders"	"ESR1"	"Estrogen Receptor alpha"	"3146"	"11894"	"0"	FALSE
"acid-base disorders"	"ESR2"	"Estrogen Receptor beta"	"3146"	"5494"	"0"	FALSE
"acid-base disorders"	"F2"	"Thrombin"	"3146"	"26263"	"0"	FALSE
"acid-base disorders"	"GABBR1"	"Receptors, GABA-B"	"3146"	"2783"	"1"	FALSE
"acid-base disorders"	"GABRA1"	"Receptors, GABA-A"	"3146"	"18704"	"2"	FALSE
"acid-base disorders"	"GCGR"	"Receptors, Glucagon"	"3146"	"2352"	"0"	FALSE
"acid-base disorders"	"GHSR"	"Receptors, Ghrelin"	"3146"	"1447"	"0"	FALSE
"acid-base disorders"	"GIPR"	"Receptors, Gastrointestinal Hormone"	"3146"	"8704"	"0"	FALSE
"acid-base disorders"	"GRIN1"	"Receptors, N-Methyl-D-Aspartate"	"3146"	"26904"	"1"	FALSE
"acid-base disorders"	"HCAR2"	"Receptors, Nicotinic"	"3146"	"14917"	"0"	FALSE
"acid-base disorders"	"HRH1"	"Receptors, Histamine H1"	"3146"	"2208"	"0"	FALSE
"acid-base disorders"	"HRH2"	"Receptors, Histamine H2"	"3146"	"1864"	"0"	FALSE
"acid-base disorders"	"HRH3"	"Receptors, Histamine H3"	"3146"	"1275"	"0"	FALSE
"acid-base disorders"	"HTR1A"	"Receptor, Serotonin, 5-HT1A"	"3146"	"2707"	"0"	FALSE
"acid-base disorders"	"HTR1B"	"Receptor, Serotonin, 5-HT1B"	"3146"	"1187"	"0"	FALSE
"acid-base disorders"	"HTR2A"	"Receptor, Serotonin, 5-HT2A"	"3146"	"3015"	"0"	FALSE
"acid-base disorders"	"HTR2B"	"Receptor, Serotonin, 5-HT2B"	"3146"	"424"	"0"	TRUE
"acid-base disorders"	"HTR2C"	"Receptor, Serotonin, 5-HT2C"	"3146"	"1499"	"0"	FALSE
"acid-base disorders"	"HTR3A"	"Receptors, Serotonin, 5-HT3"	"3146"	"1657"	"0"	FALSE
"acid-base disorders"	"KCNH2"	"ERG1 Potassium Channel"	"3146"	"1772"	"0"	FALSE
"acid-base disorders"	"KCNJ11"	"KATP Channels"	"3146"	"2844"	"1"	FALSE
"acid-base disorders"	"KCNQ1"	"KCNQ1 Potassium Channel"	"3146"	"1304"	"0"	FALSE
"acid-base disorders"	"KDR"	"Vascular Endothelial Growth Factor Receptor-2"	"3146"	"6442"	"0"	FALSE
"acid-base disorders"	"MAOA"	"Monoamine Oxidase"	"3146"	"11015"	"1"	FALSE
"acid-base disorders"	"MAOB"	"Monoamine Oxidase"	"3146"	"11015"	"1"	FALSE
"acid-base disorders"	"MC3R"	"Receptor, Melanocortin, Type 3"	"3146"	"458"	"0"	FALSE
"acid-base disorders"	"MC4R"	"Receptor, Melanocortin, Type 4"	"3146"	"1576"	"0"	FALSE
"acid-base disorders"	"MLNR"	"Receptors, Gastrointestinal Hormone"	"3146"	"8704"	"0"	FALSE
"acid-base disorders"	"NPY1R"	"Receptors, Neuropeptide Y"	"3146"	"2372"	"0"	FALSE
"acid-base disorders"	"NPY2R"	"Receptors, Neuropeptide Y"	"3146"	"2372"	"0"	FALSE
"acid-base disorders"	"NR1H2"	"Liver X Receptors"	"3146"	"2568"	"0"	FALSE
"acid-base disorders"	"NR1H3"	"Liver X Receptors"	"3146"	"2568"	"0"	FALSE
"acid-base disorders"	"NR1I2"	"Pregnane X Receptor"	"3146"	"1618"	"0"	FALSE
"acid-base disorders"	"NR3C1"	"Receptors, Glucocorticoid"	"3146"	"12736"	"0"	FALSE
"acid-base disorders"	"NTSR1"	"Receptors, Neurotensin"	"3146"	"1049"	"0"	FALSE
"acid-base disorders"	"OPRD1"	"Receptors, Opioid, delta"	"3146"	"4485"	"1"	FALSE
"acid-base disorders"	"OPRK1"	"Receptors, Opioid, kappa"	"3146"	"4556"	"1"	FALSE
"acid-base disorders"	"OPRM1"	"Receptors, Opioid, mu"	"3146"	"8769"	"1"	FALSE
"acid-base disorders"	"PDE3A"	"Cyclic Nucleotide Phosphodiesterases, Type 3"	"3146"	"855"	"0"	FALSE
"acid-base disorders"	"PDE4D"	"Cyclic Nucleotide Phosphodiesterases, Type 4"	"3146"	"1839"	"0"	FALSE
"acid-base disorders"	"PDE6B"	"Cyclic Nucleotide Phosphodiesterases, Type 6"	"3146"	"470"	"0"	FALSE
"acid-base disorders"	"PGR"	"Receptors, Progesterone"	"3146"	"18606"	"0"	FALSE
"acid-base disorders"	"PPARA"	"PPAR alpha"	"3146"	"4297"	"0"	FALSE
"acid-base disorders"	"PPARD"	"PPAR delta"	"3146"	"1121"	"0"	FALSE
"acid-base disorders"	"PPARG"	"PPAR gamma"	"3146"	"12108"	"0"	FALSE
"acid-base disorders"	"PTGER1"	"Receptors, Prostaglandin E, EP1 Subtype"	"3146"	"437"	"0"	FALSE
"acid-base disorders"	"PTGER2"	"Receptors, Prostaglandin E, EP2 Subtype"	"3146"	"812"	"0"	FALSE
"acid-base disorders"	"PTGER3"	"Receptors, Prostaglandin E, EP3 Subtype"	"3146"	"531"	"0"	FALSE
"acid-base disorders"	"PTGER4"	"Receptors, Prostaglandin E, EP4 Subtype"	"3146"	"1036"	"0"	FALSE
"acid-base disorders"	"PTGS1"	"Cyclooxygenase 1"	"3146"	"4933"	"0"	FALSE
"acid-base disorders"	"PTGS2"	"Cyclooxygenase 2"	"3146"	"22509"	"0"	FALSE
"acid-base disorders"	"SCN2A"	"NAV1.2 Voltage-Gated Sodium Channel"	"3146"	"346"	"0"	FALSE
"acid-base disorders"	"SCN5A"	"NAV1.5 Voltage-Gated Sodium Channel"	"3146"	"1523"	"0"	FALSE
"acid-base disorders"	"SLC18A2"	"Vesicular Monoamine Transport Proteins"	"3146"	"1069"	"0"	FALSE
"acid-base disorders"	"SLC29A1"	"Equilibrative Nucleoside Transporter 1"	"3146"	"480"	"0"	FALSE
"acid-base disorders"	"SLC6A2"	"Norepinephrine Plasma Membrane Transport Proteins"	"3146"	"1388"	"0"	FALSE
"acid-base disorders"	"SLC6A3"	"Dopamine Plasma Membrane Transport Proteins"	"3146"	"5639"	"0"	FALSE
"acid-base disorders"	"SLC6A4"	"Serotonin Plasma Membrane Transport Proteins"	"3146"	"6470"	"0"	FALSE
"acid-base disorders"	"TACR1"	"Receptors, Neurokinin-1"	"3146"	"3342"	"0"	FALSE
"acid-base disorders"	"TACR2"	"Receptors, Neurokinin-2"	"3146"	"1108"	"0"	FALSE
"acid-base disorders"	"TBXA2R"	"Receptors, Thromboxane A2, Prostaglandin H2"	"3146"	"592"	"0"	FALSE
"acid-base disorders"	"THRA"	"Thyroid Hormone Receptors alpha"	"3146"	"506"	"0"	FALSE
"acid-base disorders"	"THRB"	"Thyroid Hormone Receptors beta"	"3146"	"748"	"0"	FALSE
"adrenal gland disorders"	"ABCB11"	"ATP Binding Cassette Transporter, Subfamily B, Member 11"	"65525"	"554"	"0"	FALSE
"adrenal gland disorders"	"ACHE"	"Acetylcholinesterase"	"65525"	"21600"	"18"	FALSE
"adrenal gland disorders"	"ADORA1"	"Receptor, Adenosine A1"	"65525"	"1347"	"0"	FALSE
"adrenal gland disorders"	"ADORA2A"	"Receptor, Adenosine A2A"	"65525"	"2325"	"2"	FALSE
"adrenal gland disorders"	"ADORA3"	"Receptor, Adenosine A3"	"65525"	"746"	"1"	FALSE
"adrenal gland disorders"	"ADRA1A"	"Receptors, Adrenergic, alpha-1"	"65525"	"3624"	"1"	FALSE
"adrenal gland disorders"	"ADRA2A"	"Receptors, Adrenergic, alpha-2"	"65525"	"3568"	"2"	FALSE
"adrenal gland disorders"	"ADRA2B"	"Receptors, Adrenergic, alpha-2"	"65525"	"3568"	"2"	FALSE
"adrenal gland disorders"	"ADRA2C"	"Receptors, Adrenergic, alpha-2"	"65525"	"3568"	"2"	FALSE
"adrenal gland disorders"	"ADRB1"	"Receptors, Adrenergic, beta-1"	"65525"	"1926"	"1"	FALSE
"adrenal gland disorders"	"ADRB2"	"Receptors, Adrenergic, beta-2"	"65525"	"4272"	"3"	FALSE
"adrenal gland disorders"	"ADRB3"	"Receptors, Adrenergic, beta-3"	"65525"	"1397"	"2"	FALSE
"adrenal gland disorders"	"AGTR1"	"Receptor, Angiotensin, Type 1"	"65525"	"6781"	"32"	FALSE
"adrenal gland disorders"	"AR"	"Receptors, Androgen"	"65525"	"14984"	"26"	TRUE
"adrenal gland disorders"	"ATM"	"Ataxia Telangiectasia Mutated Proteins"	"65525"	"5371"	"1"	FALSE
"adrenal gland disorders"	"ATR"	"Ataxia Telangiectasia Mutated Proteins"	"65525"	"5371"	"1"	FALSE
"adrenal gland disorders"	"AVPR1A"	"Receptors, Vasopressin"	"65525"	"3303"	"41"	FALSE
"adrenal gland disorders"	"AVPR2"	"Receptors, Vasopressin"	"65525"	"3303"	"41"	FALSE
"adrenal gland disorders"	"BDKRB1"	"Receptor, Bradykinin B1"	"65525"	"790"	"0"	FALSE
"adrenal gland disorders"	"BDKRB2"	"Receptor, Bradykinin B2"	"65525"	"1473"	"3"	FALSE
"adrenal gland disorders"	"CACNA1B"	"Calcium Channels, N-Type"	"65525"	"1986"	"1"	FALSE
"adrenal gland disorders"	"CACNA1C"	"Calcium Channels, L-Type"	"65525"	"7327"	"34"	FALSE
"adrenal gland disorders"	"CCKAR"	"Receptor, Cholecystokinin A"	"65525"	"728"	"0"	FALSE
"adrenal gland disorders"	"CCKBR"	"Receptor, Cholecystokinin B"	"65525"	"984"	"0"	FALSE
"adrenal gland disorders"	"CHRM1"	"Receptor, Muscarinic M1"	"65525"	"1272"	"2"	FALSE
"adrenal gland disorders"	"CHRM2"	"Receptor, Muscarinic M2"	"65525"	"1442"	"1"	FALSE
"adrenal gland disorders"	"CHRM3"	"Receptor, Muscarinic M3"	"65525"	"1428"	"0"	FALSE
"adrenal gland disorders"	"CHRM4"	"Receptor, Muscarinic M4"	"65525"	"386"	"0"	FALSE
"adrenal gland disorders"	"CHRM5"	"Receptor, Muscarinic M5"	"65525"	"125"	"0"	FALSE
"adrenal gland disorders"	"CHRNA4"	"Receptors, Nicotinic"	"65525"	"14917"	"21"	FALSE
"adrenal gland disorders"	"CNR1"	"Receptor, Cannabinoid, CB1"	"65525"	"5259"	"1"	FALSE
"adrenal gland disorders"	"CRHR1"	"Receptors, Corticotropin-Releasing Hormone"	"65525"	"2903"	"11"	FALSE
"adrenal gland disorders"	"CRHR2"	"Receptors, Corticotropin-Releasing Hormone"	"65525"	"2903"	"11"	FALSE
"adrenal gland disorders"	"DPP4"	"Dipeptidyl Peptidase 4"	"65525"	"3665"	"0"	FALSE
"adrenal gland disorders"	"DRD1"	"Receptors, Dopamine D1"	"65525"	"7121"	"2"	FALSE
"adrenal gland disorders"	"DRD2"	"Receptors, Dopamine D2"	"65525"	"14244"	"14"	FALSE
"adrenal gland disorders"	"DRD3"	"Receptors, Dopamine D3"	"65525"	"2466"	"0"	FALSE
"adrenal gland disorders"	"DRD4"	"Receptors, Dopamine D4"	"65525"	"1711"	"3"	FALSE
"adrenal gland disorders"	"DRD5"	"Receptors, Dopamine D5"	"65525"	"424"	"0"	FALSE
"adrenal gland disorders"	"EDNRA"	"Receptor, Endothelin A"	"65525"	"2741"	"8"	FALSE
"adrenal gland disorders"	"EDNRB"	"Receptor, Endothelin B"	"65525"	"2261"	"7"	FALSE
"adrenal gland disorders"	"EGFR"	"ErbB Receptors"	"65525"	"59011"	"52"	FALSE
"adrenal gland disorders"	"ERBB2"	"Receptor, ErbB-2"	"65525"	"23142"	"12"	FALSE
"adrenal gland disorders"	"ESR1"	"Estrogen Receptor alpha"	"65525"	"11894"	"9"	FALSE
"adrenal gland disorders"	"ESR2"	"Estrogen Receptor beta"	"65525"	"5494"	"8"	FALSE
"adrenal gland disorders"	"F2"	"Thrombin"	"65525"	"26263"	"9"	FALSE
"adrenal gland disorders"	"GABBR1"	"Receptors, GABA-B"	"65525"	"2783"	"0"	FALSE
"adrenal gland disorders"	"GABRA1"	"Receptors, GABA-A"	"65525"	"18704"	"12"	FALSE
"adrenal gland disorders"	"GCGR"	"Receptors, Glucagon"	"65525"	"2352"	"5"	FALSE
"adrenal gland disorders"	"GHSR"	"Receptors, Ghrelin"	"65525"	"1447"	"8"	FALSE
"adrenal gland disorders"	"GIPR"	"Receptors, Gastrointestinal Hormone"	"65525"	"8704"	"41"	FALSE
"adrenal gland disorders"	"GRIN1"	"Receptors, N-Methyl-D-Aspartate"	"65525"	"26904"	"2"	FALSE
"adrenal gland disorders"	"HCAR2"	"Receptors, Nicotinic"	"65525"	"14917"	"21"	FALSE
"adrenal gland disorders"	"HRH1"	"Receptors, Histamine H1"	"65525"	"2208"	"1"	FALSE
"adrenal gland disorders"	"HRH2"	"Receptors, Histamine H2"	"65525"	"1864"	"1"	FALSE
"adrenal gland disorders"	"HRH3"	"Receptors, Histamine H3"	"65525"	"1275"	"1"	FALSE
"adrenal gland disorders"	"HTR1A"	"Receptor, Serotonin, 5-HT1A"	"65525"	"2707"	"1"	FALSE
"adrenal gland disorders"	"HTR1B"	"Receptor, Serotonin, 5-HT1B"	"65525"	"1187"	"0"	FALSE
"adrenal gland disorders"	"HTR2A"	"Receptor, Serotonin, 5-HT2A"	"65525"	"3015"	"0"	FALSE
"adrenal gland disorders"	"HTR2B"	"Receptor, Serotonin, 5-HT2B"	"65525"	"424"	"1"	FALSE
"adrenal gland disorders"	"HTR2C"	"Receptor, Serotonin, 5-HT2C"	"65525"	"1499"	"0"	FALSE
"adrenal gland disorders"	"HTR3A"	"Receptors, Serotonin, 5-HT3"	"65525"	"1657"	"0"	FALSE
"adrenal gland disorders"	"KCNH2"	"ERG1 Potassium Channel"	"65525"	"1772"	"2"	FALSE
"adrenal gland disorders"	"KCNJ11"	"KATP Channels"	"65525"	"2844"	"0"	FALSE
"adrenal gland disorders"	"KCNQ1"	"KCNQ1 Potassium Channel"	"65525"	"1304"	"1"	FALSE
"adrenal gland disorders"	"KDR"	"Vascular Endothelial Growth Factor Receptor-2"	"65525"	"6442"	"9"	FALSE
"adrenal gland disorders"	"MAOA"	"Monoamine Oxidase"	"65525"	"11015"	"31"	FALSE
"adrenal gland disorders"	"MAOB"	"Monoamine Oxidase"	"65525"	"11015"	"31"	FALSE
"adrenal gland disorders"	"MC3R"	"Receptor, Melanocortin, Type 3"	"65525"	"458"	"1"	FALSE
"adrenal gland disorders"	"MC4R"	"Receptor, Melanocortin, Type 4"	"65525"	"1576"	"4"	FALSE
"adrenal gland disorders"	"MLNR"	"Receptors, Gastrointestinal Hormone"	"65525"	"8704"	"41"	FALSE
"adrenal gland disorders"	"NPY1R"	"Receptors, Neuropeptide Y"	"65525"	"2372"	"6"	FALSE
"adrenal gland disorders"	"NPY2R"	"Receptors, Neuropeptide Y"	"65525"	"2372"	"6"	FALSE
"adrenal gland disorders"	"NR1H2"	"Liver X Receptors"	"65525"	"2568"	"4"	FALSE
"adrenal gland disorders"	"NR1H3"	"Liver X Receptors"	"65525"	"2568"	"4"	FALSE
"adrenal gland disorders"	"NR1I2"	"Pregnane X Receptor"	"65525"	"1618"	"3"	FALSE
"adrenal gland disorders"	"NR3C1"	"Receptors, Glucocorticoid"	"65525"	"12736"	"185"	TRUE
"adrenal gland disorders"	"NTSR1"	"Receptors, Neurotensin"	"65525"	"1049"	"0"	FALSE
"adrenal gland disorders"	"OPRD1"	"Receptors, Opioid, delta"	"65525"	"4485"	"0"	FALSE
"adrenal gland disorders"	"OPRK1"	"Receptors, Opioid, kappa"	"65525"	"4556"	"0"	FALSE
"adrenal gland disorders"	"OPRM1"	"Receptors, Opioid, mu"	"65525"	"8769"	"1"	FALSE
"adrenal gland disorders"	"PDE3A"	"Cyclic Nucleotide Phosphodiesterases, Type 3"	"65525"	"855"	"1"	FALSE
"adrenal gland disorders"	"PDE4D"	"Cyclic Nucleotide Phosphodiesterases, Type 4"	"65525"	"1839"	"1"	FALSE
"adrenal gland disorders"	"PDE6B"	"Cyclic Nucleotide Phosphodiesterases, Type 6"	"65525"	"470"	"0"	FALSE
"adrenal gland disorders"	"PGR"	"Receptors, Progesterone"	"65525"	"18606"	"10"	FALSE
"adrenal gland disorders"	"PPARA"	"PPAR alpha"	"65525"	"4297"	"3"	FALSE
"adrenal gland disorders"	"PPARD"	"PPAR delta"	"65525"	"1121"	"2"	FALSE
"adrenal gland disorders"	"PPARG"	"PPAR gamma"	"65525"	"12108"	"12"	FALSE
"adrenal gland disorders"	"PTGER1"	"Receptors, Prostaglandin E, EP1 Subtype"	"65525"	"437"	"2"	FALSE
"adrenal gland disorders"	"PTGER2"	"Receptors, Prostaglandin E, EP2 Subtype"	"65525"	"812"	"1"	FALSE
"adrenal gland disorders"	"PTGER3"	"Receptors, Prostaglandin E, EP3 Subtype"	"65525"	"531"	"1"	FALSE
"adrenal gland disorders"	"PTGER4"	"Receptors, Prostaglandin E, EP4 Subtype"	"65525"	"1036"	"1"	FALSE
"adrenal gland disorders"	"PTGS1"	"Cyclooxygenase 1"	"65525"	"4933"	"2"	FALSE
"adrenal gland disorders"	"PTGS2"	"Cyclooxygenase 2"	"65525"	"22509"	"15"	FALSE
"adrenal gland disorders"	"SCN2A"	"NAV1.2 Voltage-Gated Sodium Channel"	"65525"	"346"	"0"	FALSE
"adrenal gland disorders"	"SCN5A"	"NAV1.5 Voltage-Gated Sodium Channel"	"65525"	"1523"	"0"	FALSE
"adrenal gland disorders"	"SLC18A2"	"Vesicular Monoamine Transport Proteins"	"65525"	"1069"	"7"	FALSE
"adrenal gland disorders"	"SLC29A1"	"Equilibrative Nucleoside Transporter 1"	"65525"	"480"	"0"	FALSE
"adrenal gland disorders"	"SLC6A2"	"Norepinephrine Plasma Membrane Transport Proteins"	"65525"	"1388"	"16"	FALSE
"adrenal gland disorders"	"SLC6A3"	"Dopamine Plasma Membrane Transport Proteins"	"65525"	"5639"	"4"	FALSE
"adrenal gland disorders"	"SLC6A4"	"Serotonin Plasma Membrane Transport Proteins"	"65525"	"6470"	"0"	FALSE
"adrenal gland disorders"	"TACR1"	"Receptors, Neurokinin-1"	"65525"	"3342"	"0"	FALSE
"adrenal gland disorders"	"TACR2"	"Receptors, Neurokinin-2"	"65525"	"1108"	"0"	FALSE
"adrenal gland disorders"	"TBXA2R"	"Receptors, Thromboxane A2, Prostaglandin H2"	"65525"	"592"	"0"	FALSE
"adrenal gland disorders"	"THRA"	"Thyroid Hormone Receptors alpha"	"65525"	"506"	"2"	FALSE
"adrenal gland disorders"	"THRB"	"Thyroid Hormone Receptors beta"	"65525"	"748"	"1"	FALSE
"allergic conditions"	"ABCB11"	"ATP Binding Cassette Transporter, Subfamily B, Member 11"	"15801"	"554"	"0"	FALSE
"allergic conditions"	"ACHE"	"Acetylcholinesterase"	"15801"	"21600"	"3"	FALSE
"allergic conditions"	"ADORA1"	"Receptor, Adenosine A1"	"15801"	"1347"	"0"	FALSE
"allergic conditions"	"ADORA2A"	"Receptor, Adenosine A2A"	"15801"	"2325"	"0"	FALSE
"allergic conditions"	"ADORA3"	"Receptor, Adenosine A3"	"15801"	"746"	"1"	FALSE
"allergic conditions"	"ADRA1A"	"Receptors, Adrenergic, alpha-1"	"15801"	"3624"	"0"	FALSE
"allergic conditions"	"ADRA2A"	"Receptors, Adrenergic, alpha-2"	"15801"	"3568"	"0"	FALSE
"allergic conditions"	"ADRA2B"	"Receptors, Adrenergic, alpha-2"	"15801"	"3568"	"0"	FALSE
"allergic conditions"	"ADRA2C"	"Receptors, Adrenergic, alpha-2"	"15801"	"3568"	"0"	FALSE
"allergic conditions"	"ADRB1"	"Receptors, Adrenergic, beta-1"	"15801"	"1926"	"0"	FALSE
"allergic conditions"	"ADRB2"	"Receptors, Adrenergic, beta-2"	"15801"	"4272"	"1"	FALSE
"allergic conditions"	"ADRB3"	"Receptors, Adrenergic, beta-3"	"15801"	"1397"	"0"	FALSE
"allergic conditions"	"AGTR1"	"Receptor, Angiotensin, Type 1"	"15801"	"6781"	"3"	FALSE
"allergic conditions"	"AR"	"Receptors, Androgen"	"15801"	"14984"	"0"	FALSE
"allergic conditions"	"ATM"	"Ataxia Telangiectasia Mutated Proteins"	"15801"	"5371"	"0"	FALSE
"allergic conditions"	"ATR"	"Ataxia Telangiectasia Mutated Proteins"	"15801"	"5371"	"0"	FALSE
"allergic conditions"	"AVPR1A"	"Receptors, Vasopressin"	"15801"	"3303"	"0"	FALSE
"allergic conditions"	"AVPR2"	"Receptors, Vasopressin"	"15801"	"3303"	"0"	FALSE
"allergic conditions"	"BDKRB1"	"Receptor, Bradykinin B1"	"15801"	"790"	"5"	FALSE
"allergic conditions"	"BDKRB2"	"Receptor, Bradykinin B2"	"15801"	"1473"	"14"	FALSE
"allergic conditions"	"CACNA1B"	"Calcium Channels, N-Type"	"15801"	"1986"	"0"	FALSE
"allergic conditions"	"CACNA1C"	"Calcium Channels, L-Type"	"15801"	"7327"	"1"	FALSE
"allergic conditions"	"CCKAR"	"Receptor, Cholecystokinin A"	"15801"	"728"	"0"	FALSE
"allergic conditions"	"CCKBR"	"Receptor, Cholecystokinin B"	"15801"	"984"	"0"	FALSE
"allergic conditions"	"CHRM1"	"Receptor, Muscarinic M1"	"15801"	"1272"	"0"	FALSE
"allergic conditions"	"CHRM2"	"Receptor, Muscarinic M2"	"15801"	"1442"	"0"	FALSE
"allergic conditions"	"CHRM3"	"Receptor, Muscarinic M3"	"15801"	"1428"	"2"	FALSE
"allergic conditions"	"CHRM4"	"Receptor, Muscarinic M4"	"15801"	"386"	"0"	FALSE
"allergic conditions"	"CHRM5"	"Receptor, Muscarinic M5"	"15801"	"125"	"0"	FALSE
"allergic conditions"	"CHRNA4"	"Receptors, Nicotinic"	"15801"	"14917"	"0"	FALSE
"allergic conditions"	"CNR1"	"Receptor, Cannabinoid, CB1"	"15801"	"5259"	"0"	FALSE
"allergic conditions"	"CRHR1"	"Receptors, Corticotropin-Releasing Hormone"	"15801"	"2903"	"1"	FALSE
"allergic conditions"	"CRHR2"	"Receptors, Corticotropin-Releasing Hormone"	"15801"	"2903"	"1"	FALSE
"allergic conditions"	"DPP4"	"Dipeptidyl Peptidase 4"	"15801"	"3665"	"12"	FALSE
"allergic conditions"	"DRD1"	"Receptors, Dopamine D1"	"15801"	"7121"	"0"	FALSE
"allergic conditions"	"DRD2"	"Receptors, Dopamine D2"	"15801"	"14244"	"0"	FALSE
"allergic conditions"	"DRD3"	"Receptors, Dopamine D3"	"15801"	"2466"	"0"	FALSE
"allergic conditions"	"DRD4"	"Receptors, Dopamine D4"	"15801"	"1711"	"0"	FALSE
"allergic conditions"	"DRD5"	"Receptors, Dopamine D5"	"15801"	"424"	"0"	FALSE
"allergic conditions"	"EDNRA"	"Receptor, Endothelin A"	"15801"	"2741"	"0"	FALSE
"allergic conditions"	"EDNRB"	"Receptor, Endothelin B"	"15801"	"2261"	"0"	FALSE
"allergic conditions"	"EGFR"	"ErbB Receptors"	"15801"	"59011"	"2"	FALSE
"allergic conditions"	"ERBB2"	"Receptor, ErbB-2"	"15801"	"23142"	"1"	FALSE
"allergic conditions"	"ESR1"	"Estrogen Receptor alpha"	"15801"	"11894"	"0"	FALSE
"allergic conditions"	"ESR2"	"Estrogen Receptor beta"	"15801"	"5494"	"1"	FALSE
"allergic conditions"	"F2"	"Thrombin"	"15801"	"26263"	"19"	FALSE
"allergic conditions"	"GABBR1"	"Receptors, GABA-B"	"15801"	"2783"	"0"	FALSE
"allergic conditions"	"GABRA1"	"Receptors, GABA-A"	"15801"	"18704"	"0"	FALSE
"allergic conditions"	"GCGR"	"Receptors, Glucagon"	"15801"	"2352"	"0"	FALSE
"allergic conditions"	"GHSR"	"Receptors, Ghrelin"	"15801"	"1447"	"0"	FALSE
"allergic conditions"	"GIPR"	"Receptors, Gastrointestinal Hormone"	"15801"	"8704"	"0"	FALSE
"allergic conditions"	"GRIN1"	"Receptors, N-Methyl-D-Aspartate"	"15801"	"26904"	"0"	FALSE
"allergic conditions"	"HCAR2"	"Receptors, Nicotinic"	"15801"	"14917"	"0"	FALSE
"allergic conditions"	"HRH1"	"Receptors, Histamine H1"	"15801"	"2208"	"9"	FALSE
"allergic conditions"	"HRH2"	"Receptors, Histamine H2"	"15801"	"1864"	"4"	FALSE
"allergic conditions"	"HRH3"	"Receptors, Histamine H3"	"15801"	"1275"	"0"	FALSE
"allergic conditions"	"HTR1A"	"Receptor, Serotonin, 5-HT1A"	"15801"	"2707"	"0"	FALSE
